,戏曲,战争,Game-Show,惊悚,爱情,运动,悬疑,冒险,Reality-TV,真人秀,记录,西部,剧情,荒诞,动画,歌舞,紀錄片 Documentary,古装,脱口秀,同性,动作,武侠,Talk-Show,奇幻,黑色电影,News,短片,喜剧,鬼怪,科幻,历史,情色,儿童,恐怖,舞台艺术,纪录片,家庭,灾难,犯罪,音乐,传记
174612634,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0
60126543,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75790946,0.0,0.020833333333333332,0.0,0.10416666666666667,0.10416666666666667,0.020833333333333332,0.125,0.10416666666666667,0.0,0.020833333333333332,0.0,0.0,0.6041666666666666,0.0,0.1875,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.22916666666666666,0.0,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.0625,0.0,0.08333333333333333,0.0,0.020833333333333332,0.20833333333333334,0.0,0.020833333333333332
taxuezhuifeng23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
144246810,0.0,0.11475409836065574,0.0,0.06557377049180328,0.4918032786885246,0.0,0.03278688524590164,0.11475409836065574,0.0,0.0,0.0,0.0,0.8032786885245902,0.0,0.16393442622950818,0.03278688524590164,0.0,0.04918032786885246,0.0,0.03278688524590164,0.06557377049180328,0.01639344262295082,0.0,0.14754098360655737,0.0,0.0,0.0,0.21311475409836064,0.0,0.01639344262295082,0.08196721311475409,0.0,0.03278688524590164,0.01639344262295082,0.0,0.0,0.14754098360655737,0.0,0.11475409836065574,0.04918032786885246,0.08196721311475409
171364405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29334209,0.0,0.013888888888888888,0.0,0.16666666666666666,0.19444444444444445,0.013888888888888888,0.125,0.18055555555555555,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.1111111111111111,0.041666666666666664,0.0,0.027777777777777776,0.0,0.013888888888888888,0.1527777777777778,0.013888888888888888,0.0,0.1388888888888889,0.0,0.0,0.027777777777777776,0.3472222222222222,0.0,0.1111111111111111,0.013888888888888888,0.0,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.16666666666666666,0.013888888888888888,0.1111111111111111,0.013888888888888888,0.05555555555555555
36599073,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0
62073821,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170984087,0.0,0.16,0.0,0.08,0.44,0.0,0.2,0.12,0.0,0.0,0.0,0.04,0.8,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.24,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.2,0.0,0.0
129340723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131786556,0.0,0.0,0.0,0.041666666666666664,0.4166666666666667,0.0,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.25,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0
43006571,0.0,0.09803921568627451,0.0,0.06862745098039216,0.17647058823529413,0.00980392156862745,0.058823529411764705,0.2549019607843137,0.0,0.0,0.0,0.0196078431372549,0.6666666666666666,0.0,0.20588235294117646,0.0,0.0,0.058823529411764705,0.0,0.0,0.1568627450980392,0.0,0.0,0.11764705882352941,0.0,0.0,0.0196078431372549,0.21568627450980393,0.0,0.1568627450980392,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0,0.0,0.049019607843137254,0.029411764705882353,0.00980392156862745,0.08823529411764706,0.0196078431372549,0.06862745098039216
45305423,0.0,0.0379746835443038,0.0,0.0379746835443038,0.2911392405063291,0.0,0.16455696202531644,0.0379746835443038,0.0,0.0,0.0,0.012658227848101266,0.7468354430379747,0.0,0.05063291139240506,0.02531645569620253,0.0,0.05063291139240506,0.0,0.06329113924050633,0.12658227848101267,0.02531645569620253,0.0,0.0759493670886076,0.0,0.0,0.0,0.2911392405063291,0.0,0.0,0.0379746835443038,0.0,0.012658227848101266,0.0,0.0,0.0,0.05063291139240506,0.0,0.24050632911392406,0.0379746835443038,0.012658227848101266
juanjuan2009,0.0,0.058333333333333334,0.0,0.10833333333333334,0.225,0.0,0.13333333333333333,0.1,0.0,0.0,0.0,0.025,0.675,0.0,0.25,0.008333333333333333,0.0,0.016666666666666666,0.0,0.008333333333333333,0.13333333333333333,0.016666666666666666,0.0,0.1,0.0,0.0,0.058333333333333334,0.15833333333333333,0.0,0.05,0.041666666666666664,0.0,0.008333333333333333,0.016666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.008333333333333333,0.1,0.03333333333333333,0.041666666666666664
140059271,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
166949158,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0
2120803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83985179,0.0,0.04040404040404041,0.0,0.09090909090909091,0.18181818181818182,0.0,0.10101010101010101,0.15151515151515152,0.0,0.050505050505050504,0.0,0.0,0.43434343434343436,0.0,0.08080808080808081,0.030303030303030304,0.0,0.04040404040404041,0.010101010101010102,0.010101010101010102,0.24242424242424243,0.0,0.0,0.20202020202020202,0.0,0.0,0.0,0.21212121212121213,0.0,0.1414141414141414,0.04040404040404041,0.0,0.010101010101010102,0.08080808080808081,0.0,0.030303030303030304,0.050505050505050504,0.020202020202020204,0.10101010101010101,0.030303030303030304,0.020202020202020204
154983133,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
heyanamtf,0.0,0.05970149253731343,0.0,0.14925373134328357,0.1044776119402985,0.014925373134328358,0.07462686567164178,0.05970149253731343,0.0,0.0,0.0,0.0,0.6119402985074627,0.0,0.05970149253731343,0.014925373134328358,0.0,0.05970149253731343,0.05970149253731343,0.029850746268656716,0.14925373134328357,0.029850746268656716,0.0,0.11940298507462686,0.0,0.0,0.0,0.19402985074626866,0.0,0.04477611940298507,0.04477611940298507,0.0,0.014925373134328358,0.014925373134328358,0.0,0.1044776119402985,0.04477611940298507,0.029850746268656716,0.16417910447761194,0.029850746268656716,0.029850746268656716
53856135,0.0,0.047244094488188976,0.0,0.047244094488188976,0.1732283464566929,0.007874015748031496,0.07086614173228346,0.1732283464566929,0.0,0.03937007874015748,0.0,0.007874015748031496,0.6141732283464567,0.0,0.12598425196850394,0.031496062992125984,0.0,0.031496062992125984,0.007874015748031496,0.031496062992125984,0.07874015748031496,0.0,0.0,0.12598425196850394,0.0,0.0,0.015748031496062992,0.2125984251968504,0.0,0.07086614173228346,0.031496062992125984,0.0,0.015748031496062992,0.015748031496062992,0.0,0.07874015748031496,0.09448818897637795,0.0,0.14960629921259844,0.047244094488188976,0.03937007874015748
95404643,0.0,0.07692307692307693,0.0,0.0,0.38461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0
136709303,0.0,0.030303030303030304,0.0,0.09090909090909091,0.18181818181818182,0.030303030303030304,0.18181818181818182,0.24242424242424243,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.15151515151515152,0.06060606060606061,0.0,0.06060606060606061,0.0,0.06060606060606061,0.18181818181818182,0.0,0.0,0.21212121212121213,0.0,0.0,0.0,0.2727272727272727,0.0,0.12121212121212122,0.06060606060606061,0.0,0.0,0.12121212121212122,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.06060606060606061,0.12121212121212122
64611662,0.0,0.2,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175354124,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
penglinglynn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xiaoxiaomuhaha,0.0,0.0,0.0,0.034482758620689655,0.10344827586206896,0.0,0.034482758620689655,0.10344827586206896,0.0,0.0,0.0,0.034482758620689655,0.41379310344827586,0.0,0.3448275862068966,0.0,0.0,0.034482758620689655,0.0,0.0,0.1724137931034483,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.1724137931034483,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.0,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0
40227833,0.0,0.0,0.0,0.05555555555555555,0.2962962962962963,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.6851851851851852,0.0,0.1111111111111111,0.018518518518518517,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.05555555555555555,0.0,0.0,0.018518518518518517,0.3333333333333333,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.05555555555555555,0.0,0.0
tian_hei,0.0,0.0703125,0.0,0.09375,0.1484375,0.0078125,0.1171875,0.078125,0.0,0.0,0.0,0.0,0.75,0.0,0.140625,0.0,0.0,0.0078125,0.0,0.015625,0.109375,0.0,0.0,0.03125,0.0,0.0,0.015625,0.15625,0.0,0.140625,0.0625,0.0,0.0,0.0078125,0.0,0.03125,0.0859375,0.0078125,0.2109375,0.0234375,0.0703125
174191501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295647,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
168474458,0.0,0.05102040816326531,0.0,0.030612244897959183,0.2857142857142857,0.0,0.07142857142857142,0.09183673469387756,0.0,0.0,0.0,0.0,0.7448979591836735,0.0,0.05102040816326531,0.01020408163265306,0.0,0.01020408163265306,0.0,0.08163265306122448,0.061224489795918366,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.20408163265306123,0.0,0.07142857142857142,0.05102040816326531,0.0,0.01020408163265306,0.0,0.0,0.10204081632653061,0.09183673469387756,0.01020408163265306,0.12244897959183673,0.05102040816326531,0.05102040816326531
168839153,0.0,0.009523809523809525,0.0,0.047619047619047616,0.05714285714285714,0.02857142857142857,0.14285714285714285,0.05714285714285714,0.009523809523809525,0.06666666666666667,0.0,0.0,0.3619047619047619,0.0,0.047619047619047616,0.0,0.0,0.0,0.009523809523809525,0.0380952380952381,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.047619047619047616,0.0,0.4380952380952381,0.0761904761904762,0.009523809523809525,0.10476190476190476,0.01904761904761905,0.0380952380952381
65592750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94689365,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555
137550743,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174775451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169743757,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58736384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89271156,0.0,0.1388888888888889,0.0,0.08333333333333333,0.16666666666666666,0.0,0.19444444444444445,0.1388888888888889,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.2222222222222222,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.25,0.0,0.05555555555555555,0.1111111111111111,0.0,0.027777777777777776,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.0,0.25,0.027777777777777776,0.027777777777777776
174817484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125614400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163751472,0.0,0.03821656050955414,0.0,0.06369426751592357,0.17834394904458598,0.0,0.08280254777070063,0.1592356687898089,0.0,0.006369426751592357,0.0,0.012738853503184714,0.6050955414012739,0.0,0.36942675159235666,0.0,0.0,0.025477707006369428,0.006369426751592357,0.05732484076433121,0.08917197452229299,0.01910828025477707,0.0,0.17197452229299362,0.0,0.0,0.012738853503184714,0.2802547770700637,0.0,0.10828025477707007,0.03184713375796178,0.006369426751592357,0.01910828025477707,0.025477707006369428,0.0,0.044585987261146494,0.06369426751592357,0.0,0.07643312101910828,0.006369426751592357,0.01910828025477707
174673625,0.0,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.23809523809523808,0.0,0.0
135045174,0.0,0.0625,0.0,0.046875,0.484375,0.015625,0.0625,0.125,0.0,0.0,0.0,0.0,0.65625,0.0,0.09375,0.03125,0.0,0.03125,0.0,0.0625,0.109375,0.0,0.0,0.09375,0.0,0.0,0.0,0.390625,0.0,0.09375,0.046875,0.015625,0.015625,0.0,0.0,0.0,0.140625,0.015625,0.078125,0.03125,0.046875
164634344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154089332,0.0,0.09722222222222222,0.0,0.1388888888888889,0.125,0.05555555555555555,0.09722222222222222,0.25,0.0,0.0,0.0,0.0,0.6527777777777778,0.0,0.1527777777777778,0.027777777777777776,0.0,0.0,0.0,0.013888888888888888,0.19444444444444445,0.0,0.0,0.09722222222222222,0.0,0.0,0.0,0.2361111111111111,0.0,0.06944444444444445,0.1111111111111111,0.0,0.013888888888888888,0.027777777777777776,0.0,0.027777777777777776,0.16666666666666666,0.013888888888888888,0.1527777777777778,0.06944444444444445,0.125
62721226,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57507262,0.0,0.02459016393442623,0.0,0.06557377049180328,0.11475409836065574,0.0,0.10655737704918032,0.13114754098360656,0.0,0.0,0.0,0.0,0.45901639344262296,0.0,0.27049180327868855,0.00819672131147541,0.0,0.02459016393442623,0.0,0.03278688524590164,0.08196721311475409,0.0,0.0,0.13934426229508196,0.0,0.0,0.09836065573770492,0.18032786885245902,0.0,0.040983606557377046,0.03278688524590164,0.0,0.01639344262295082,0.02459016393442623,0.0,0.22950819672131148,0.04918032786885246,0.0,0.06557377049180328,0.00819672131147541,0.03278688524590164
79299218,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0
houshengyu1216,0.0,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
175952428,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0
57105533,0.0,0.0,0.0,0.10526315789473684,0.32894736842105265,0.013157894736842105,0.06578947368421052,0.07894736842105263,0.0,0.0,0.0,0.013157894736842105,0.6447368421052632,0.0,0.15789473684210525,0.0,0.0,0.013157894736842105,0.0,0.0,0.13157894736842105,0.013157894736842105,0.0,0.10526315789473684,0.0,0.0,0.02631578947368421,0.34210526315789475,0.0,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.09210526315789473,0.0,0.0,0.02631578947368421,0.0,0.11842105263157894,0.013157894736842105,0.0
3046861,0.0,0.11666666666666667,0.0,0.18333333333333332,0.13333333333333333,0.008333333333333333,0.15833333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.5583333333333333,0.0,0.075,0.0,0.0,0.058333333333333334,0.0,0.008333333333333333,0.275,0.016666666666666666,0.0,0.1,0.016666666666666666,0.0,0.0,0.2,0.0,0.05,0.10833333333333334,0.0,0.0,0.03333333333333333,0.0,0.008333333333333333,0.025,0.025,0.2,0.0,0.06666666666666667
158088941,0.0,0.20238095238095238,0.0,0.023809523809523808,0.10714285714285714,0.0,0.07142857142857142,0.13095238095238096,0.0,0.0,0.0,0.023809523809523808,0.47619047619047616,0.0,0.11904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.16666666666666666,0.0,0.15476190476190477,0.0,0.0,0.07142857142857142,0.0,0.0,0.023809523809523808,0.15476190476190477,0.0,0.13095238095238096,0.11904761904761904,0.0,0.011904761904761904,0.0,0.0,0.08333333333333333,0.011904761904761904,0.0,0.14285714285714285,0.011904761904761904,0.03571428571428571
144119473,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
174388121,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.5384615384615384,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.7692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.5384615384615384,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0
85336578,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151268831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174600482,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
